"country","year","age","gender","value"
"IND",2011,54,"Both",10751874
"IND",2011,55,"Both",10374375
"IND",2011,56,"Both",9994204
"IND",2011,57,"Both",9586514
"IND",2011,58,"Both",9150738.5
"IND",2011,59,"Both",8706148.5
"IND",2011,60,"Both",8261404
"IND",2011,61,"Both",7822323.5
"IND",2011,62,"Both",7066408
"IND",2011,63,"Both",6336339
"IND",2011,64,"Both",5958997
"IND",2011,65,"Both",5606130.5
"IND",2011,66,"Both",5265768
"IND",2011,67,"Both",4951753.5
"IND",2011,68,"Both",4663561.5
"IND",2011,69,"Both",4397070
"IND",2011,70,"Both",4146024.5
"IND",2011,71,"Both",3906940.5
"IND",2011,72,"Both",3678342.5
"IND",2011,73,"Both",3431754.5
"IND",2011,74,"Both",3148809
"IND",2011,75,"Both",2855037
"IND",2011,76,"Both",2583698.5
"IND",2011,77,"Both",2333736.5
"IND",2011,78,"Both",2092308.5
"IND",2011,79,"Both",1863113.5
"IND",2011,80,"Both",1645890
"IND",2011,81,"Both",1439569.5
"IND",2011,82,"Both",1244819
"IND",2011,83,"Both",1062719.5
"IND",2011,84,"Both",894468
"IND",2011,85,"Both",741337.5
"IND",2011,86,"Both",604531
"IND",2011,87,"Both",485059.5
"IND",2011,88,"Both",383854
"IND",2011,89,"Both",300293
"IND",2011,90,"Both",232157
"IND",2011,91,"Both",177081
"IND",2011,92,"Both",133105
"IND",2011,93,"Both",98218
"IND",2011,94,"Both",70776.5
"IND",2011,95,"Both",49754
"IND",2011,96,"Both",34130.5
"IND",2011,97,"Both",22801
"IND",2011,98,"Both",14884
"IND",2011,99,"Both",9548
"IND",2011,100,"Both",14786
"IND",2012,0,"Both",25295483
"IND",2012,1,"Both",25238794
"IND",2012,2,"Both",25299148.5
"IND",2012,3,"Both",25299609
"IND",2012,4,"Both",25252812.5
"IND",2012,5,"Both",25279853.5
"IND",2012,6,"Both",25438017.5
"IND",2012,7,"Both",25717390
"IND",2012,8,"Both",25925073
"IND",2012,9,"Both",26056948
"IND",2012,10,"Both",26155178
"IND",2012,11,"Both",26015009.5
"IND",2012,12,"Both",25674345.5
"IND",2012,13,"Both",25441043.5
"IND",2012,14,"Both",25298976
"IND",2012,15,"Both",25128882.5
"IND",2012,16,"Both",24972713
"IND",2012,17,"Both",24779316.5
"IND",2012,18,"Both",24504806
"IND",2012,19,"Both",24271303
"IND",2012,20,"Both",24050066.5
"IND",2012,21,"Both",23719220.5
"IND",2012,22,"Both",23455527.5
"IND",2012,23,"Both",23259125
"IND",2012,24,"Both",22968414.5
"IND",2012,25,"Both",22728603.5
"IND",2012,26,"Both",22349762.5
"IND",2012,27,"Both",21864299
"IND",2012,28,"Both",21412551
"IND",2012,29,"Both",20903879.5
"IND",2012,30,"Both",20461753.5
"IND",2012,31,"Both",19986960
"IND",2012,32,"Both",19411333.5
"IND",2012,33,"Both",18832744
"IND",2012,34,"Both",18385991.5
"IND",2012,35,"Both",18106385
"IND",2012,36,"Both",17769465.5
"IND",2012,37,"Both",17409508.5
"IND",2012,38,"Both",17067227
"IND",2012,39,"Both",16624405.5
"IND",2012,40,"Both",16188794
"IND",2012,41,"Both",15754483.5
"IND",2012,42,"Both",15336204.5
"IND",2012,43,"Both",14989297.5
"IND",2012,44,"Both",14634999
"IND",2012,45,"Both",14237910
"IND",2012,46,"Both",13865116.5
"IND",2012,47,"Both",13555527.5
"IND",2012,48,"Both",13247223
"IND",2012,49,"Both",12895710.5
"IND",2012,50,"Both",12522167
"IND",2012,51,"Both",12134371.5
"IND",2012,52,"Both",11732377.5
"IND",2012,53,"Both",11355580
"IND",2012,54,"Both",11008502
"IND",2012,55,"Both",10640437.5
"IND",2012,56,"Both",10257628.5
"IND",2012,57,"Both",9872225.5
"IND",2012,58,"Both",9459602.5
"IND",2012,59,"Both",9019151
"IND",2012,60,"Both",8568661.5
"IND",2012,61,"Both",8118866
"IND",2012,62,"Both",7674260.5
"IND",2012,63,"Both",6919398.5
"IND",2012,64,"Both",6191209.5
"IND",2012,65,"Both",5808691
"IND",2012,66,"Both",5450600.5
"IND",2012,67,"Both",5105576
"IND",2012,68,"Both",4787114
"IND",2012,69,"Both",4494635.5
"IND",2012,70,"Both",4224079
"IND",2012,71,"Both",3969361
"IND",2012,72,"Both",3727048.5
"IND",2012,73,"Both",3496177.5
"IND",2012,74,"Both",3248296
"IND",2012,75,"Both",2966831
"IND",2012,76,"Both",2676214
"IND",2012,77,"Both",2407796
"IND",2012,78,"Both",2160652
"IND",2012,79,"Both",1923047
"IND",2012,80,"Both",1698694.5
"IND",2012,81,"Both",1487609.5
"IND",2012,82,"Both",1289004
"IND",2012,83,"Both",1103526
"IND",2012,84,"Both",932100.5
"IND",2012,85,"Both",775679
"IND",2012,86,"Both",635184
"IND",2012,87,"Both",511387.5
"IND",2012,88,"Both",404791.5
"IND",2012,89,"Both",315732.5
"IND",2012,90,"Both",243200.5
"IND",2012,91,"Both",184902.5
"IND",2012,92,"Both",138507
"IND",2012,93,"Both",102105.5
"IND",2012,94,"Both",73817
"IND",2012,95,"Both",52115
"IND",2012,96,"Both",35882
"IND",2012,97,"Both",24072
"IND",2012,98,"Both",15713
"IND",2012,99,"Both",10016
"IND",2012,100,"Both",15425
"IND",2013,0,"Both",25040145.5
"IND",2013,1,"Both",25028124.5
"IND",2013,2,"Both",25135758.5
"IND",2013,3,"Both",25247907
"IND",2013,4,"Both",25257071
"IND",2013,5,"Both",25213462.5
"IND",2013,6,"Both",25245412.5
"IND",2013,7,"Both",25409493.5
"IND",2013,8,"Both",25694749.5
"IND",2013,9,"Both",25907296.5
"IND",2013,10,"Both",26041745.5
"IND",2013,11,"Both",26140292
"IND",2013,12,"Both",25999133.5
"IND",2013,13,"Both",25656423.5
"IND",2013,14,"Both",25420074.5
"IND",2013,15,"Both",25274380
"IND",2013,16,"Both",25100624.5
"IND",2013,17,"Both",24940979
"IND",2013,18,"Both",24744452
"IND",2013,19,"Both",24467259.5
"IND",2013,20,"Both",24231344.5
"IND",2013,21,"Both",24008013.5
"IND",2013,22,"Both",23675450
"IND",2013,23,"Both",23410319
"IND",2013,24,"Both",23212769.5
"IND",2013,25,"Both",22921517.5
"IND",2013,26,"Both",22681534
"IND",2013,27,"Both",22303110
"IND",2013,28,"Both",21818353
"IND",2013,29,"Both",21367176.5
"IND",2013,30,"Both",20858872
"IND",2013,31,"Both",20416527.5
"IND",2013,32,"Both",19941095.5
"IND",2013,33,"Both",19364636.5
"IND",2013,34,"Both",18784933.5
"IND",2013,35,"Both",18336597
"IND",2013,36,"Both",18054929.5
"IND",2013,37,"Both",17716092.5
"IND",2013,38,"Both",17354271.5
"IND",2013,39,"Both",17010090
"IND",2013,40,"Both",16565726
"IND",2013,41,"Both",16128611.5
"IND",2013,42,"Both",15692830
"IND",2013,43,"Both",15272955
"IND",2013,44,"Both",14924002.5
"IND",2013,45,"Both",14567412.5
"IND",2013,46,"Both",14167861
"IND",2013,47,"Both",13792051
"IND",2013,48,"Both",13478582
"IND",2013,49,"Both",13165772
"IND",2013,50,"Both",12809375.5
"IND",2013,51,"Both",12430497.5
"IND",2013,52,"Both",12036988
"IND",2013,53,"Both",11629093
"IND",2013,54,"Both",11246076.5
"IND",2013,55,"Both",10892596.5
"IND",2013,56,"Both",10518715.5
"IND",2013,57,"Both",10130750.5
"IND",2013,58,"Both",9740544
"IND",2013,59,"Both",9323540
"IND",2013,60,"Both",8877857
"IND",2013,61,"Both",8422916
"IND",2013,62,"Both",7968045.5
"IND",2013,63,"Both",7517854.5
"IND",2013,64,"Both",6764482.5
"IND",2013,65,"Both",6038788.5
"IND",2013,66,"Both",5651692.5
"IND",2013,67,"Both",5289308.5
"IND",2013,68,"Both",4940719.5
"IND",2013,69,"Both",4618938
"IND",2013,70,"Both",4323248
"IND",2013,71,"Both",4049558.5
"IND",2013,72,"Both",3791866
"IND",2013,73,"Both",3547322
"IND",2013,74,"Both",3313724.5
"IND",2013,75,"Both",3064706
"IND",2013,76,"Both",2784963
"IND",2013,77,"Both",2498016.5
"IND",2013,78,"Both",2233477.5
"IND",2013,79,"Both",1990544.5
"IND",2013,80,"Both",1758453.5
"IND",2013,81,"Both",1540780
"IND",2013,82,"Both",1337627.5
"IND",2013,83,"Both",1148288
"IND",2013,84,"Both",973290.5
"IND",2013,85,"Both",813367.5
"IND",2013,86,"Both",669207.5
"IND",2013,87,"Both",541388
"IND",2013,88,"Both",430273
"IND",2013,89,"Both",335920
"IND",2013,90,"Both",258177
"IND",2013,91,"Both",195746.5
"IND",2013,92,"Both",146316
"IND",2013,93,"Both",107632.5
"IND",2013,94,"Both",77847
"IND",2013,95,"Both",55199.5
"IND",2013,96,"Both",38201.5
"IND",2013,97,"Both",25752
"IND",2013,98,"Both",16899.5
"IND",2013,99,"Both",10784
"IND",2013,100,"Both",16485
"IND",2014,0,"Both",24528678
"IND",2014,1,"Both",24797486
"IND",2014,2,"Both",24932428.5
"IND",2014,3,"Both",25088243
"IND",2014,4,"Both",25208428.5
"IND",2014,5,"Both",25220560.5
"IND",2014,6,"Both",25181573
"IND",2014,7,"Both",25219034.5
"IND",2014,8,"Both",25388489
"IND",2014,9,"Both",25678028.5
"IND",2014,10,"Both",25892816.5
"IND",2014,11,"Both",26027460.5
"IND",2014,12,"Both",26124829.5
"IND",2014,13,"Both",25981439
"IND",2014,14,"Both",25635676.5
"IND",2014,15,"Both",25395704
"IND",2014,16,"Both",25246277
"IND",2014,17,"Both",25069039.5
"IND",2014,18,"Both",24906224
"IND",2014,19,"Both",24706929.5
"IND",2014,20,"Both",24427388
"IND",2014,21,"Both",24189363
"IND",2014,22,"Both",23964143.5
"IND",2014,23,"Both",23630195
"IND",2014,24,"Both",23363956
"IND",2014,25,"Both",23165642.5
"IND",2014,26,"Both",22874222
"IND",2014,27,"Both",22634320.5
"IND",2014,28,"Both",22256368.5
"IND",2014,29,"Both",21772187.5
"IND",2014,30,"Both",21321288.5
"IND",2014,31,"Both",20812948
"IND",2014,32,"Both",20369993
"IND",2014,33,"Both",19893610
"IND",2014,34,"Both",19316104.5
"IND",2014,35,"Both",18735193
"IND",2014,36,"Both",18285272
"IND",2014,37,"Both",18001558.5
"IND",2014,38,"Both",17660789.5
"IND",2014,39,"Both",17297077
"IND",2014,40,"Both",16950995.5
"IND",2014,41,"Both",16505136
"IND",2014,42,"Both",16066563
"IND",2014,43,"Both",15629270
"IND",2014,44,"Both",15207648.5
"IND",2014,45,"Both",14856355
"IND",2014,46,"Both",14497034
"IND",2014,47,"Both",14094428.5
"IND",2014,48,"Both",13714845.5
"IND",2014,49,"Both",13396557.5
"IND",2014,50,"Both",13078156
"IND",2014,51,"Both",12715734
"IND",2014,52,"Both",12330444.5
"IND",2014,53,"Both",11930320.5
"IND",2014,54,"Both",11515900.5
"IND",2014,55,"Both",11126389.5
"IND",2014,56,"Both",10766660
"IND",2014,57,"Both",10387432.5
"IND",2014,58,"Both",9994814.5
"IND",2014,59,"Both",9600202
"IND",2014,60,"Both",9178260.5
"IND",2014,61,"Both",8728478.5
"IND",2014,62,"Both",8269008.5
"IND",2014,63,"Both",7809184
"IND",2014,64,"Both",7353827
"IND",2014,65,"Both",6602992
"IND",2014,66,"Both",5881009
"IND",2014,67,"Both",5490431.5
"IND",2014,68,"Both",5124791.5
"IND",2014,69,"Both",4773501
"IND",2014,70,"Both",4449060
"IND",2014,71,"Both",4150608.5
"IND",2014,72,"Both",3874046.5
"IND",2014,73,"Both",3614069
"IND",2014,74,"Both",3366803
"IND",2014,75,"Both",3130761
"IND",2014,76,"Both",2881161.5
"IND",2014,77,"Both",2604092
"IND",2014,78,"Both",2322165.5
"IND",2014,79,"Both",2063145
"IND",2014,80,"Both",1826209.5
"IND",2014,81,"Both",1601380.5
"IND",2014,82,"Both",1391947
"IND",2014,83,"Both",1197995
"IND",2014,84,"Both",1018862.5
"IND",2014,85,"Both",854968.5
"IND",2014,86,"Both",706860
"IND",2014,87,"Both",574966
"IND",2014,88,"Both",459524
"IND",2014,89,"Both",360512
"IND",2014,90,"Both",277596
"IND",2014,91,"Both",210221
"IND",2014,92,"Both",156883
"IND",2014,93,"Both",115303
"IND",2014,94,"Both",83328.5
"IND",2014,95,"Both",59181.5
"IND",2014,96,"Both",41182.5
"IND",2014,97,"Both",27939
"IND",2014,98,"Both",18447
"IND",2014,99,"Both",11849.5
"IND",2014,100,"Both",18104
"IND",2015,0,"Both",24119939
"IND",2015,1,"Both",24310255.5
"IND",2015,2,"Both",24708255.5
"IND",2015,3,"Both",24887902
"IND",2015,4,"Both",25051251
"IND",2015,5,"Both",25174146.5
"IND",2015,6,"Both",25190536.5
"IND",2015,7,"Both",25156692
"IND",2015,8,"Both",25199152
"IND",2015,9,"Both",25372540
"IND",2015,10,"Both",25664037.5
"IND",2015,11,"Both",25878882.5
"IND",2015,12,"Both",26012236
"IND",2015,13,"Both",26107083.5
"IND",2015,14,"Both",25960266.5
"IND",2015,15,"Both",25610655
"IND",2015,16,"Both",25366705
"IND",2015,17,"Both",25213460.5
"IND",2015,18,"Both",25032789.5
"IND",2015,19,"Both",24866925.5
"IND",2015,20,"Both",24664985.5
"IND",2015,21,"Both",24383205.5
"IND",2015,22,"Both",24143186.5
"IND",2015,23,"Both",23916336.5
"IND",2015,24,"Both",23581319.5
"IND",2015,25,"Both",23314389.5
"IND",2015,26,"Both",23115771
"IND",2015,27,"Both",22824545
"IND",2015,28,"Both",22584927.5
"IND",2015,29,"Both",22207465.5
"IND",2015,30,"Both",21723708
"IND",2015,31,"Both",21272811
"IND",2015,32,"Both",20764138.5
"IND",2015,33,"Both",20320334
"IND",2015,34,"Both",19842854
"IND",2015,35,"Both",19264295.5
"IND",2015,36,"Both",18682302
"IND",2015,37,"Both",18230977.5
"IND",2015,38,"Both",17945381
"IND",2015,39,"Both",17602844
"IND",2015,40,"Both",17237425.5
"IND",2015,41,"Both",16889635.5
"IND",2015,42,"Both",16442403.5
"IND",2015,43,"Both",16002322
"IND",2015,44,"Both",15563290.5
"IND",2015,45,"Both",15139520
"IND",2015,46,"Both",14785309.5
"IND",2015,47,"Both",14422510
"IND",2015,48,"Both",14015958.5
"IND",2015,49,"Both",13631563.5
"IND",2015,50,"Both",13307310.5
"IND",2015,51,"Both",12982190
"IND",2015,52,"Both",12612808
"IND",2015,53,"Both",12220442.5
"IND",2015,54,"Both",11813370
"IND",2015,55,"Both",11392474.5
"IND",2015,56,"Both",10996893
"IND",2015,57,"Both",10631498.5
"IND",2015,58,"Both",10247433.5
"IND",2015,59,"Both",9850501
"IND",2015,60,"Both",9451234
"IND",2015,61,"Both",9025171
"IND",2015,62,"Both",8571284.5
"IND",2015,63,"Both",8107550.5
"IND",2015,64,"Both",7643343
"IND",2015,65,"Both",7183642.5
"IND",2015,66,"Both",6436570.5
"IND",2015,67,"Both",5719438.5
"IND",2015,68,"Both",5326138
"IND",2015,69,"Both",4957768
"IND",2015,70,"Both",4604096
"IND",2015,71,"Both",4277146
"IND",2015,72,"Both",3975990.5
"IND",2015,73,"Both",3697158.5
"IND",2015,74,"Both",3434535
"IND",2015,75,"Both",3185064.5
"IND",2015,76,"Both",2947473
"IND",2015,77,"Both",2698618
"IND",2015,78,"Both",2425853.5
"IND",2015,79,"Both",2150675
"IND",2015,80,"Both",1898863
"IND",2015,81,"Both",1669452.5
"IND",2015,82,"Both",1453134
"IND",2015,83,"Both",1252921.5
"IND",2015,84,"Both",1068915.5
"IND",2015,85,"Both",900514
"IND",2015,86,"Both",748028.5
"IND",2015,87,"Both",611807
"IND",2015,88,"Both",491989.5
"IND",2015,89,"Both",388463.5
"IND",2015,90,"Both",300850.5
"IND",2015,91,"Both",228480
"IND",2015,92,"Both",170485
"IND",2015,93,"Both",125234.5
"IND",2015,94,"Both",90525.5
"IND",2015,95,"Both",64311
"IND",2015,96,"Both",44872
"IND",2015,97,"Both",30644
"IND",2015,98,"Both",20387
"IND",2015,99,"Both",13191
"IND",2015,100,"Both",20335.5
"IND",2016,0,"Both",24099908
"IND",2016,1,"Both",23926576
"IND",2016,2,"Both",24231164
"IND",2016,3,"Both",24669407.5
"IND",2016,4,"Both",24855666.5
"IND",2016,5,"Both",25021173
"IND",2016,6,"Both",25147589
"IND",2016,7,"Both",25168410
"IND",2016,8,"Both",25138982
"IND",2016,9,"Both",25184925.5
"IND",2016,10,"Both",25360019
"IND",2016,11,"Both",25651463
"IND",2016,12,"Both",25865108.5
"IND",2016,13,"Both",25996292
"IND",2016,14,"Both",26088195.5
"IND",2016,15,"Both",25938264
"IND",2016,16,"Both",25585851
"IND",2016,17,"Both",25339379
"IND",2016,18,"Both",25183896.5
"IND",2016,19,"Both",25001304
"IND",2016,20,"Both",24833668
"IND",2016,21,"Both",24630051.5
"IND",2016,22,"Both",24346765
"IND",2016,23,"Both",24105316
"IND",2016,24,"Both",23877223.5
"IND",2016,25,"Both",23541419
"IND",2016,26,"Both",23273953.5
"IND",2016,27,"Both",23074975
"IND",2016,28,"Both",22783630
"IND",2016,29,"Both",22543757.5
"IND",2016,30,"Both",22166035
"IND",2016,31,"Both",21681804
"IND",2016,32,"Both",21229979
"IND",2016,33,"Both",20720117
"IND",2016,34,"Both",20274712.5
"IND",2016,35,"Both",19795564
"IND",2016,36,"Both",19215561.5
"IND",2016,37,"Both",18632192
"IND",2016,38,"Both",18179182.5
"IND",2016,39,"Both",17891430.5
"IND",2016,40,"Both",17546900.5
"IND",2016,41,"Both",17179575
"IND",2016,42,"Both",16829802.5
"IND",2016,43,"Both",16380760.5
"IND",2016,44,"Both",15938576.5
"IND",2016,45,"Both",15497077
"IND",2016,46,"Both",15070309.5
"IND",2016,47,"Both",14712191.5
"IND",2016,48,"Both",14344800
"IND",2016,49,"Both",13933097.5
"IND",2016,50,"Both",13542648
"IND",2016,51,"Both",13211245
"IND",2016,52,"Both",12878429
"IND",2016,53,"Both",12501396
"IND",2016,54,"Both",12101596.5
"IND",2016,55,"Both",11687578.5
"IND",2016,56,"Both",11260589.5
"IND",2016,57,"Both",10859470
"IND",2016,58,"Both",10488839
"IND",2016,59,"Both",10100217
"IND",2016,60,"Both",9698276
"IND",2016,61,"Both",9294798.5
"IND",2016,62,"Both",8864653.5
"IND",2016,63,"Both",8406904
"IND",2016,64,"Both",7939349.5
"IND",2016,65,"Both",7471336
"IND",2016,66,"Both",7007931.5
"IND",2016,67,"Both",6265381.5
"IND",2016,68,"Both",5553735.5
"IND",2016,69,"Both",5157942
"IND",2016,70,"Both",4786943
"IND",2016,71,"Both",4430935.5
"IND",2016,72,"Both",4101553
"IND",2016,73,"Both",3798403.5
"IND",2016,74,"Both",3517198
"IND",2016,75,"Both",3252727.5
"IND",2016,76,"Both",3002252
"IND",2016,77,"Both",2764680
"IND",2016,78,"Both",2518318.5
"IND",2016,79,"Both",2251549
"IND",2016,80,"Both",1984599
"IND",2016,81,"Both",1741216.5
"IND",2016,82,"Both",1520288
"IND",2016,83,"Both",1313242.5
"IND",2016,84,"Both",1122896
"IND",2016,85,"Both",949369
"IND",2016,86,"Both",792093
"IND",2016,87,"Both",651233.5
"IND",2016,88,"Both",526875
"IND",2016,89,"Both",418837
"IND",2016,90,"Both",326681
"IND",2016,91,"Both",249717.5
"IND",2016,92,"Both",187008.5
"IND",2016,93,"Both",137466
"IND",2016,94,"Both",99398
"IND",2016,95,"Both",70688.5
"IND",2016,96,"Both",49377
"IND",2016,97,"Both",33840
"IND",2016,98,"Both",22683.5
"IND",2016,99,"Both",14800.5
"IND",2016,100,"Both",23151.5
"IND",2017,0,"Both",23854891
"IND",2017,1,"Both",23925535.5
"IND",2017,2,"Both",23855991.5
"IND",2017,3,"Both",24197317.5
"IND",2017,4,"Both",24641035.5
"IND",2017,5,"Both",24828983
"IND",2017,6,"Both",24997442
"IND",2017,7,"Both",25127625
"IND",2017,8,"Both",25152300.5
"IND",2017,9,"Both",25125976
"IND",2017,10,"Both",25173442.5
"IND",2017,11,"Both",25348473.5
"IND",2017,12,"Both",25638771.5
"IND",2017,13,"Both",25850462
"IND",2017,14,"Both",25979123
"IND",2017,15,"Both",26068354
"IND",2017,16,"Both",25916195
"IND",2017,17,"Both",25562155.5
"IND",2017,18,"Both",25314335.5
"IND",2017,19,"Both",25157646
"IND",2017,20,"Both",24973909.5
"IND",2017,21,"Both",24804993.5
"IND",2017,22,"Both",24600081.5
"IND",2017,23,"Both",24315538.5
"IND",2017,24,"Both",24072845
"IND",2017,25,"Both",23843678.5
"IND",2017,26,"Both",23507194.5
"IND",2017,27,"Both",23239160
"IND",2017,28,"Both",23039583
"IND",2017,29,"Both",22747692.5
"IND",2017,30,"Both",22506971.5
"IND",2017,31,"Both",22128251.5
"IND",2017,32,"Both",21642800
"IND",2017,33,"Both",21189362
"IND",2017,34,"Both",20677730.5
"IND",2017,35,"Both",20230312.5
"IND",2017,36,"Both",19749225.5
"IND",2017,37,"Both",19167584.5
"IND",2017,38,"Both",18582636
"IND",2017,39,"Both",18127726
"IND",2017,40,"Both",17837621.5
"IND",2017,41,"Both",17490921.5
"IND",2017,42,"Both",17121461
"IND",2017,43,"Both",16769322.5
"IND",2017,44,"Both",16317981
"IND",2017,45,"Both",15873118.5
"IND",2017,46,"Both",15428498
"IND",2017,47,"Both",14997987
"IND",2017,48,"Both",14635088.5
"IND",2017,49,"Both",14262123.5
"IND",2017,50,"Both",13844255.5
"IND",2017,51,"Both",13446772.5
"IND",2017,52,"Both",13107330
"IND",2017,53,"Both",12766098.5
"IND",2017,54,"Both",12380975
"IND",2017,55,"Both",11973651
"IND",2017,56,"Both",11553021.5
"IND",2017,57,"Both",11120550
"IND",2017,58,"Both",10714481
"IND",2017,59,"Both",10339057
"IND",2017,60,"Both",9945061
"IND",2017,61,"Both",9539086.5
"IND",2017,62,"Both",9131316
"IND",2017,63,"Both",8697008.5
"IND",2017,64,"Both",8235363
"IND",2017,65,"Both",7763989
"IND",2017,66,"Both",7292198.5
"IND",2017,67,"Both",6825116
"IND",2017,68,"Both",6087352
"IND",2017,69,"Both",5381627.5
"IND",2017,70,"Both",4983424.5
"IND",2017,71,"Both",4609938
"IND",2017,72,"Both",4251902
"IND",2017,73,"Both",3921075.5
"IND",2017,74,"Both",3616177
"IND",2017,75,"Both",3333684.5
"IND",2017,76,"Both",3068775
"IND",2017,77,"Both",2818931
"IND",2017,78,"Both",2583021.5
"IND",2017,79,"Both",2340630
"IND",2017,80,"Both",2081070.5
"IND",2017,81,"Both",1823264.5
"IND",2017,82,"Both",1589036
"IND",2017,83,"Both",1377257.5
"IND",2017,84,"Both",1180146.5
"IND",2017,85,"Both",1000303
"IND",2017,86,"Both",837815
"IND",2017,87,"Both",692073.5
"IND",2017,88,"Both",563013.5
"IND",2017,89,"Both",450421
"IND",2017,90,"Both",353822
"IND",2017,91,"Both",272491.5
"IND",2017,92,"Both",205485
"IND",2017,93,"Both",151671
"IND",2017,94,"Both",109802
"IND",2017,95,"Both",78151
"IND",2017,96,"Both",54671.5
"IND",2017,97,"Both",37529.5
"IND",2017,98,"Both",25257.5
"IND",2017,99,"Both",16612
"IND",2017,100,"Both",26461
"IND",2018,0,"Both",23581330
"IND",2018,1,"Both",23693076.5
"IND",2018,2,"Both",23856520.5
"IND",2018,3,"Both",23822157
"IND",2018,4,"Both",24168893.5
"IND",2018,5,"Both",24614158.5
"IND",2018,6,"Both",24805013.5
"IND",2018,7,"Both",24977093
"IND",2018,8,"Both",25110922.5
"IND",2018,9,"Both",25138575
"IND",2018,10,"Both",25113766
"IND",2018,11,"Both",25161161
"IND",2018,12,"Both",25334871.5
"IND",2018,13,"Both",25622674
"IND",2018,14,"Both",25830958
"IND",2018,15,"Both",25955753.5
"IND",2018,16,"Both",26041147
"IND",2018,17,"Both",25885634
"IND",2018,18,"Both",25528806
"IND",2018,19,"Both",25278486
"IND",2018,20,"Both",25119497.5
"IND",2018,21,"Both",24933640
"IND",2018,22,"Both",24762852.5
"IND",2018,23,"Both",24556309.5
"IND",2018,24,"Both",24270527.5
"IND",2018,25,"Both",24026913
"IND",2018,26,"Both",23797208.5
"IND",2018,27,"Both",23460638.5
"IND",2018,28,"Both",23192582.5
"IND",2018,29,"Both",22992868
"IND",2018,30,"Both",22700785.5
"IND",2018,31,"Both",22459466.5
"IND",2018,32,"Both",22079977
"IND",2018,33,"Both",21593577.5
"IND",2018,34,"Both",21138848.5
"IND",2018,35,"Both",20625872.5
"IND",2018,36,"Both",20176915
"IND",2018,37,"Both",19694344.5
"IND",2018,38,"Both",19111453
"IND",2018,39,"Both",18525267
"IND",2018,40,"Both",18068783
"IND",2018,41,"Both",17776635
"IND",2018,42,"Both",17428018.5
"IND",2018,43,"Both",17056563.5
"IND",2018,44,"Both",16702094
"IND",2018,45,"Both",16248453
"IND",2018,46,"Both",15800853.5
"IND",2018,47,"Both",15352971.5
"IND",2018,48,"Both",14918443
"IND",2018,49,"Both",14550310.5
"IND",2018,50,"Both",14171176.5
"IND",2018,51,"Both",13746459
"IND",2018,52,"Both",13341210
"IND",2018,53,"Both",12993019
"IND",2018,54,"Both",12642850
"IND",2018,55,"Both",12249515
"IND",2018,56,"Both",11835117
"IND",2018,57,"Both",11408763.5
"IND",2018,58,"Both",10971779
"IND",2018,59,"Both",10561572.5
"IND",2018,60,"Both",10181659
"IND",2018,61,"Both",9783485.5
"IND",2018,62,"Both",9373073.5
"IND",2018,63,"Both",8960371
"IND",2018,64,"Both",8521171.5
"IND",2018,65,"Both",8054913
"IND",2018,66,"Both",7579109
"IND",2018,67,"Both",7103101.5
"IND",2018,68,"Both",6632099.5
"IND",2018,69,"Both",5899504.5
"IND",2018,70,"Both",5200456
"IND",2018,71,"Both",4800269
"IND",2018,72,"Both",4424931
"IND",2018,73,"Both",4066197.5
"IND",2018,74,"Both",3734520
"IND",2018,75,"Both",3429181
"IND",2018,76,"Both",3146880.5
"IND",2018,77,"Both",2883064.5
"IND",2018,78,"Both",2635239.5
"IND",2018,79,"Both",2402146.5
"IND",2018,80,"Both",2164656
"IND",2018,81,"Both",1913037
"IND",2018,82,"Both",1665006.5
"IND",2018,83,"Both",1440621.5
"IND",2018,84,"Both",1238773
"IND",2018,85,"Both",1052390.5
"IND",2018,86,"Both",883788
"IND",2018,87,"Both",732928.5
"IND",2018,88,"Both",599080
"IND",2018,89,"Both",481922
"IND",2018,90,"Both",380972.5
"IND",2018,91,"Both",295495.5
"IND",2018,92,"Both",224521.5
"IND",2018,93,"Both",166904
"IND",2018,94,"Both",121354.5
"IND",2018,95,"Both",86486.5
"IND",2018,96,"Both",60551
"IND",2018,97,"Both",41631
"IND",2018,98,"Both",28065
"IND",2018,99,"Both",18535
"IND",2018,100,"Both",30085
"IND",2019,0,"Both",23279277
"IND",2019,1,"Both",23432013.5
"IND",2019,2,"Both",23627144.5
"IND",2019,3,"Both",23823119.5
"IND",2019,4,"Both",23794332.5
"IND",2019,5,"Both",24142667.5
"IND",2019,6,"Both",24590493.5
"IND",2019,7,"Both",24784777
"IND",2019,8,"Both",24960300.5
"IND",2019,9,"Both",25096917.5
"IND",2019,10,"Both",25126002.5
"IND",2019,11,"Both",25101101.5
"IND",2019,12,"Both",25147094.5
"IND",2019,13,"Both",25318077
"IND",2019,14,"Both",25601942
"IND",2019,15,"Both",25805611
"IND",2019,16,"Both",25925678
"IND",2019,17,"Both",26006568
"IND",2019,18,"Both",25847137
"IND",2019,19,"Both",25487042
"IND",2019,20,"Both",25233801.5
"IND",2019,21,"Both",25072127
"IND",2019,22,"Both",24884087
"IND",2019,23,"Both",24711454
"IND",2019,24,"Both",24503540.5
"IND",2019,25,"Both",24216961.5
"IND",2019,26,"Both",23972987
"IND",2019,27,"Both",23743272
"IND",2019,28,"Both",23407045.5
"IND",2019,29,"Both",23139268
